FDT36, 12.300000190734863, NLow Fat, 0.11144759505987167, NBaking ods, 33.487400054931641, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 436.60873413085938
FDY11, 6.7100000381469727, Nreg, 0.029680868610739708, NBaking ods, 65.014198303222656, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 856.88458251953125
FDY11, 6.7100000381469727, NRegular, 0.0296064093708992, NBaking ods, 65.414199829101562, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1516.026611328125
FDY11, 6.7100000381469727, NRegular, 0.029560450464487076, NBaking ods, 65.814201354980469, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 856.88458251953125
FDY11, 6.7100000381469727, NRegular, 0.029620399698615074, NBaking ods, 66.11419677734375, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 487.98892211914062
FDY11, 6.7100000381469727, NRegular, 0.02972765639424324, NBaking ods, 66.61419677734375, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1120.5413818359375
FDY11, 6.7100000381469727, NRegular, 0.029535852372646332, NBaking ods, 67.514198303222656, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 593.227783203125
FDY11, 6.7100000381469727, NRegular, 0.029554862529039383, NBaking ods, 67.814201354980469, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 482.33526611328125
FDY36, 12.300000190734863, NLow Fat, 0.0094296121969819069, NBaking ods, 71.337997436523438, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1098.5699462890625
FDY36, 12.300000190734863, NLow Fat, 0.015751294791698456, NBaking ods, 71.63800048828125, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 934.0162353515625
FDK48, 7.445000171661377, NLow Fat, 0.037625107914209366, NBaking ods, 73.235397338867188, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 588.8565673828125
FDK48, 7.445000171661377, NLow Fat, 0.037785522639751434, NBaking ods, 73.335403442382812, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 578.740966796875
FDK48, 7.445000171661377, NLow Fat, 0.037690732628107071, NBaking ods, 73.335403442382812, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 451.41241455078125
FDY36, 12.300000190734863, NLow Fat, 0.0094105275347828865, NBaking ods, 73.737998962402344, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1318.2840576171875
FDY36, 12.300000190734863, NLow Fat, 0.0094637572765350342, NBaking ods, 73.837997436523438, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1245.0460205078125
FDY36, 12.300000190734863, NLow Fat, 0.0094026960432529449, NBaking ods, 74.13800048828125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 984.84918212890625
FDY36, 12.300000190734863, NLow Fat, 0.0093649569898843765, NBaking ods, 74.237998962402344, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1171.8079833984375
FDY36, 12.300000190734863, NLow Fat, 0.016476618126034737, NBaking ods, 74.337997436523438, NOUT019, 1985, NULL, NULL, NGrocery Store, 146.47599792480469
FDY36, 12.300000190734863, NLow Fat, 0.0094488617032766342, NBaking ods, 74.538002014160156, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 999.33099365234375
FDK48, 7.445000171661377, NLow Fat, 0.037708543241024017, NBaking ods, 74.735397338867188, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1128.531005859375
FDY36, 12.300000190734863, NLow Fat, 0.0094087477773427963, NBaking ods, 74.837997436523438, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 966.53277587890625
FDY36, 12.300000190734863, NLow Fat, 0.0094251576811075211, NBaking ods, 74.837997436523438, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1537.998046875
FDK48, 7.445000171661377, NLow Fat, 0.037845086306333542, NBaking ods, 75.535400390625, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1956.120361328125
FDT24, 12.350000381469727, NRegular, 0.18691059947013855, NBaking ods, 75.632797241210938, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1027.4715576171875
FDR60, 14.300000190734863, NLow Fat, 0.13030658662319183, NBaking ods, 75.732803344726562, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 617.8624267578125
FDR60, 14.300000190734863, NLow Fat, 0.13041511178016663, NBaking ods, 75.93280029296875, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1158.491943359375
FDT24, 14.300000190734863, NRegular, 0, NBaking ods, 75.93280029296875, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3012.0791015625
FDK48, 7.445000171661377, NLow Fat, 0.062988623976707458, NBaking ods, 76.1353988647461, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 617.84259033203125
FDT24, 12.350000381469727, NRegular, 0, NBaking ods, 76.232803344726562, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1544.656005859375
FDR60, 14.300000190734863, NLF, 0.13061787188053131, NBaking ods, 76.532798767089844, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1203.8609619140625
FDR60, 14.300000190734863, NLow Fat, 0.13094636797904968, NBaking ods, 76.732803344726562, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1312.9576416015625
FDK48, 14.300000190734863, NLow Fat, 0.03744998574256897, NBaking ods, 76.735397338867188, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2783.709716796875
FDK48, 7.445000171661377, Nlow fat, 0, NBaking ods, 76.835403442382812, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2181.82666015625
FDV48, 12.350000381469727, NRegular, 0.0513668991625309, NBaking ods, 77.064399719238281, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3221.140380859375
FDT24, 12.350000381469727, NRegular, 0.18570463359355927, NBaking ods, 77.132797241210938, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2239.751220703125
FDR60, 14.300000190734863, NLow Fat, 0.130390465259552, NBaking ods, 77.232803344726562, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 231.69839477539063
FDK48, 7.445000171661377, NLow Fat, 0, NBaking ods, 77.235397338867188, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 609.51861572265625
FDV48, 9.1949996948242188, NRegular, 0.051827121526002884, NBaking ods, 77.464401245117188, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1414.1591796875
FDV48, 9.1949996948242188, NRegular, 0.051607098430395126, NBaking ods, 77.8644027709961, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 758.92095947265625
FDX60, 14.350000381469727, NLow Fat, 0.080578893423080444, NBaking ods, 77.996002197265625, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1175.2047119140625
FDX60, 12.350000381469727, NLF, 0.08020385354757309, NBaking ods, 77.996002197265625, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2716.464111328125
FDV48, 9.1949996948242188, NRegular, 0.051908824592828751, NBaking ods, 78.164398193359375, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1414.1591796875
FDT24, 12.350000381469727, Nreg, 0.1861482709646225, NBaking ods, 78.232803344726562, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1158.491943359375
FDR60, 12.350000381469727, NLow Fat, 0.12978357076644898, NBaking ods, 78.232803344726562, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1004.0264282226563
FDV48, 9.1949996948242188, NRegular, 0, NBaking ods, 78.264396667480469, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 762.81964111328125
FDR60, 14.300000190734863, NLow Fat, 0.13067960739135742, NBaking ods, 78.43280029296875, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1211.316162109375
FDT24, 12.350000381469727, NRegular, 0.18582417070865631, NBaking ods, 78.532798767089844, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 695.09521484375
FDW48, 18, NLow Fat, 0.0085337162017822266, NBaking ods, 78.561798095703125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 402.80899047851562
FDT24, 12.350000381469727, NRegular, 0.18661642074584961, NBaking ods, 78.632797241210938, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1004.0264282226563
FDR60, 14.300000190734863, NLow Fat, 0.13115279376506805, NBaking ods, 78.632797241210938, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 231.69839477539063
FDT24, 12.350000381469727, NRegular, 0.18623623251914978, NBaking ods, 78.732803344726562, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1390.1904296875
FDW48, 18, NLow Fat, 0.0085408231243491173, NBaking ods, 78.961799621582031, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1549.23046875
FDW48, 18, NLow Fat, 0.0085581438615918159, NBaking ods, 79.061798095703125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1208.427001953125
FDV48, 9.1949996948242188, NRegular, 0.08639603853225708, NBaking ods, 79.064399719238281, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 157.12879943847656
FDX60, 14.350000381469727, NLow Fat, 0.081050008535385132, NBaking ods, 79.195999145507812, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1278.3360595703125
FDT24, 12.350000381469727, NRegular, 0.3110903799533844, NBaking ods, 79.232803344726562, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 154.46560668945313
FDV48, 9.1949996948242188, NRegular, 0.051697108894586563, NBaking ods, 79.264396667480469, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 864.2083740234375
FDX60, 14.350000381469727, NLow Fat, 0.080527067184448242, NBaking ods, 79.2959976196289, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 719.06402587890625
FDW48, 18, NLow Fat, 0.0085541019216179848, NBaking ods, 79.361801147460938, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 805.61798095703125
FDV48, 9.1949996948242188, NRegular, 0.0516168586909771, NBaking ods, 79.664398193359375, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 791.11529541015625
FDV48, 9.1949996948242188, NRegular, 0.051573902368545532, NBaking ods, 79.8644027709961, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 785.64398193359375
FDX60, 14.350000381469727, NLow Fat, 0.0809224396944046, NBaking ods, 80.096000671386719, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1278.3360595703125
FDW48, 18, NLow Fat, 0.0085756145417690277, NBaking ods, 80.261802673339844, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 644.494384765625
FDC48, 9.1949996948242188, NLow Fat, 0.015923898667097092, NBaking ods, 80.559196472167969, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 800.001220703125
FDC48, 9.1949996948242188, NLow Fat, 0.015891456976532936, NBaking ods, 80.759201049804688, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 779.70989990234375
FDX60, 14.350000381469727, NLow Fat, 0.080594129860401154, NBaking ods, 80.996002197265625, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1757.7120361328125
FDX60, 14.350000381469727, NLow Fat, 0.080719433724880219, NBaking ods, 80.996002197265625, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1255.2760009765625
FDC48, 14.350000381469727, NLow Fat, 0.015782494097948074, NBaking ods, 81.059196472167969, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 5136.01953125
FDW48, 18, NLow Fat, 0.0085891326889395714, NBaking ods, 81.061798095703125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1450.1124267578125
FDF24, 15.5, NRegular, 0.025370467454195023, NBaking ods, 81.193397521972656, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1321.422607421875
FDW48, 18, NLow Fat, 0.008539208211004734, NBaking ods, 81.261802673339844, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 402.80899047851562
FDW48, 18, NLow Fat, 0.0084994640201330185, NBaking ods, 81.361801147460938, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1530.6741943359375
FDF24, 15.5, NRegular, 0.025421919301152229, NBaking ods, 81.393402099609375, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1337.2935791015625
FDG24, 9.1949996948242188, NLow Fat, 0.014560297131538391, NBaking ods, 81.425003051757812, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1331.5999755859375
FDC48, 9.1949996948242188, NLow Fat, 0.015846095979213715, NBaking ods, 81.559196472167969, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 802.43243408203125
FDF24, 15.5, NRegular, 0.0424649603664875, NBaking ods, 81.593399047851562, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 327.5736083984375
FDC48, 9.1949996948242188, NLow Fat, 0.015856295824050903, NBaking ods, 81.6592025756836, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1403.50634765625
FDW48, 9.1949996948242188, NLow Fat, 0, NBaking ods, 81.861801147460938, NOUT019, 1985, NULL, NULL, NGrocery Store, 161.12359619140625
FDX60, 14.350000381469727, NLow Fat, 0.080757580697536469, NBaking ods, 81.896003723144531, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 878.85601806640625
FDF24, 9.1949996948242188, NRegular, 0.025247609242796898, NBaking ods, 81.993400573730469, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3439.522705078125
FDC48, 9.1949996948242188, NLow Fat, 0.027767576277256012, NBaking ods, 82.1592025756836, NOUT019, 1985, NULL, NULL, NGrocery Store, 412.79598999023438
FDG24, 7.9749999046325684, NLow Fat, 0.01462838239967823, NBaking ods, 82.324996948242188, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1331.5999755859375
FDG24, 7.9749999046325684, NLow Fat, 0.014653895981609821, NBaking ods, 82.425003051757812, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 749.0250244140625
FDF24, 15.5, NRegular, 0.025365669280290604, NBaking ods, 82.793403625488281, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1228.4010009765625
FDF24, 15.5, NRegular, 0.02534935437142849, NBaking ods, 82.893402099609375, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1387.635498046875
FDG24, 7.9749999046325684, NLF, 0.014713908545672894, NBaking ods, 83.125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2579.97509765625
FDF24, 15.5, NRegular, 0.025473816320300102, NBaking ods, 83.193397521972656, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1146.507568359375
FDF24, 15.5, NRegular, 0.025409912690520287, NBaking ods, 83.293403625488281, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1883.5482177734375
FDC48, 9.1949996948242188, NLow Fat, 0.015883950516581535, NBaking ods, 83.459197998046875, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 821.1258544921875
FDF24, 15.5, Nreg, 0.025513973087072372, NBaking ods, 83.793403625488281, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1474.0811767578125
FDC48, 9.1949996948242188, NLow Fat, 0.015949001535773277, NBaking ods, 84.1592025756836, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1238.387939453125
FDG24, 7.9749999046325684, NLow Fat, 0.014631149359047413, NBaking ods, 84.5250015258789, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 416.125
FDH48, 13.5, NLow Fat, 0, NBaking ods, 84.554000854492188, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 778.98602294921875
FDC48, 9.1949996948242188, NLow Fat, 0.015859294682741165, NBaking ods, 84.559196472167969, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2559.335205078125
FDH48, 13.5, NLow Fat, 0, NBaking ods, 84.653999328613281, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1211.7559814453125
FDG24, 7.9749999046325684, NLow Fat, 0.014690750278532505, NBaking ods, 84.7249984741211, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1747.7249755859375
FDH48, 7.9749999046325684, NLow Fat, 0.060187481343746185, NBaking ods, 85.054000854492188, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1413.1510009765625
FDG24, 7.9749999046325684, NLow Fat, 0.014660821296274662, NBaking ods, 85.125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2663.199951171875
FDH48, 13.5, NLow Fat, 0.060822460800409317, NBaking ods, 85.153999328613281, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 605.87799072265625
FDG24, 7.9749999046325684, NLow Fat, 0.01461897324770689, NBaking ods, 85.2249984741211, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1081.925048828125
FDH48, 13.5, NLow Fat, 0.060468923300504684, NBaking ods, 85.253997802734375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1219.9847412109375
FDH48, 13.5, NLow Fat, 0.060603015124797821, NBaking ods, 85.554000854492188, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1731.0799560546875
FDI12, 9.3950004577636719, NRegular, 0.1003153920173645, NBaking ods, 85.8855972290039, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 855.30889892578125
FDH48, 13.5, NLow Fat, 0.10123172402381897, NBaking ods, 86.253997802734375, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 173.10800170898438
FDH48, NULL, NLow Fat, 0.10589329898357391, NBaking ods, 86.253997802734375, NOUT019, 1985, NULL, NULL, NGrocery Store, 519.323974609375
FDI12, 9.3950004577636719, NRegular, 0.10037995874881744, NBaking ods, 86.285598754882812, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 875.5054931640625
FDH48, 13.5, NLow Fat, 0.060480359941720963, NBaking ods, 86.4540023803711, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1225.4854736328125
FDS24, NULL, NRegular, 0.1089470311999321, NBaking ods, 86.551399230957031, NOUT019, 1985, NULL, NULL, NGrocery Store, 794.43560791015625
FDI12, 9.3950004577636719, NRegular, 0.10096683353185654, NBaking ods, 86.8855972290039, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2548.682373046875
FDS24, 20.850000381469727, NRegular, 0.062350671738386154, NBaking ods, 86.951400756835938, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1416.8223876953125
FDC60, 5.4250001907348633, NRegular, 0.19160333275794983, NBaking ods, 87.051399230957031, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 88.551399230957031
FDS24, 20.850000381469727, NRegular, 0.0624779537320137, NBaking ods, 87.25140380859375, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1505.373779296875
FDS24, 20.850000381469727, Nreg, 0.062321223318576813, NBaking ods, 87.25140380859375, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 265.65420532226562
FDC60, 5.4250001907348633, NRegular, 0.11465037614107132, NBaking ods, 87.351402282714844, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 521.26947021484375
FDS24, NULL, NRegular, 0.061923153698444366, NBaking ods, 87.551399230957031, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1413.871826171875
FDC60, NULL, NRegular, 0.11391806602478027, NBaking ods, 87.951400756835938, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 772.05841064453125
FDR24, 17.350000381469727, NRegular, 0.062979146838188171, NBaking ods, 87.983001708984375, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1707.7769775390625
FDH48, 13.5, NLow Fat, 0, NBaking ods, 88.054000854492188, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1211.7559814453125
FDC60, 5.4250001907348633, NRegular, 0.11493871361017227, NBaking ods, 88.151397705078125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 502.13241577148438
FDS24, 20.850000381469727, NRegular, 0.062212713062763214, NBaking ods, 88.151397705078125, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1151.168212890625
FDS24, 20.850000381469727, NRegular, 0.062224477529525757, NBaking ods, 88.151397705078125, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1682.4765625
FDR24, 17.350000381469727, NRegular, 0.0627993792295456, NBaking ods, 88.182998657226562, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 539.2979736328125
FDL36, NULL, NLow Fat, 0.0757070854306221, NBaking ods, 88.182998657226562, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1438.1280517578125
